"","nuts2","geo_code","X2014","nuts3","covidinnos","cleaninnos","covidinnos_shares","cleaninnos_shares","innos","covidOinnos","innos_shares","cleanOinnos"
"110","UKJ2","UKJ22",84.2,"UKJ22",251,1128,5.34611288604899,8.49717514124294,19102,1.3139985341849,7.14678559269084,5.90514082295048
"111","UKJ3","UKJ32",95.1,"UKJ32",159,697,3.38658146964856,5.25047080979284,13517,1.176296515499,5.05722441924417,5.15646963083524
"112","UKJ3","UKJ37",113.1,"UKJ37",159,697,3.38658146964856,5.25047080979284,13517,1.176296515499,5.05722441924417,5.15646963083524
"113","UKJ3","UKJ34",88.7,"UKJ34",159,697,3.38658146964856,5.25047080979284,13517,1.176296515499,5.05722441924417,5.15646963083524
"114","UKJ3","UKJ35",104.4,"UKJ35",159,697,3.38658146964856,5.25047080979284,13517,1.176296515499,5.05722441924417,5.15646963083524
"115","UKJ3","UKJ31",102.2,"UKJ31",159,697,3.38658146964856,5.25047080979284,13517,1.176296515499,5.05722441924417,5.15646963083524
"116","UKJ3","UKJ36",106.3,"UKJ36",159,697,3.38658146964856,5.25047080979284,13517,1.176296515499,5.05722441924417,5.15646963083524
"117","UKJ4","UKJ41",93.6,"UKJ41",85,189,1.81043663471778,1.42372881355932,5188,1.63839629915189,1.94102835592504,3.64302235929067
"118","UKJ4","UKJ46",101.4,"UKJ46",85,189,1.81043663471778,1.42372881355932,5188,1.63839629915189,1.94102835592504,3.64302235929067
"119","UKJ4","UKJ44",87.8,"UKJ44",85,189,1.81043663471778,1.42372881355932,5188,1.63839629915189,1.94102835592504,3.64302235929067
"120","UKJ4","UKJ43",92.7,"UKJ43",85,189,1.81043663471778,1.42372881355932,5188,1.63839629915189,1.94102835592504,3.64302235929067
"121","UKJ4","UKJ45",85.8,"UKJ45",85,189,1.81043663471778,1.42372881355932,5188,1.63839629915189,1.94102835592504,3.64302235929067
"122","UKK1","UKK14",110.1,"UKK14",198,943,4.21725239616613,7.10357815442561,16847,1.17528343325221,6.30310422364478,5.59743574523654
